Leg	Site	H	Core	T	Sec	Top (cm)	Depth (mbsf)	   L*  	   a*  	   b*  	   Munsell_HVC  	   X   	   Y   	   Z
198	1209	A	  1	H	  4	    57.5	       5.075	  68.37	  -1.05	   6.64	   8.7 Y  6.7/.9	  36.15	  38.47	  35.89
198	1209	A	  1	H	  4	    60.0	       5.100	  67.57	   -.88	   8.80	  7.2 Y  6.6/1.1	  35.18	  37.39	  33.21
198	1209	A	  1	H	  4	    62.5	       5.125	  66.39	  -1.47	   8.80	  9.0 Y  6.5/1.1	  33.55	  35.83	  31.75
198	1209	A	  1	H	  4	    65.0	       5.150	  68.43	   -.65	   7.03	   6.9 Y  6.7/.9	  36.36	  38.56	  35.67
198	1209	A	  1	H	  4	    67.5	       5.175	  69.48	   -.39	   6.40	   6.1 Y  6.8/.8	  37.82	  40.02	   37.6
198	1209	A	  1	H	  4	    70.0	       5.200	  68.23	   -.75	   6.93	   7.4 Y  6.7/.9	  36.07	  38.29	  35.49
198	1209	A	  1	H	  4	    72.5	       5.225	  66.42	   -.36	   6.90	   5.9 Y  6.5/.9	   33.9	  35.87	  33.16
198	1209	A	  1	H	  4	    75.0	       5.250	  66.74	   -.21	   8.18	  5.2 Y  6.5/1.1	  34.34	  36.29	  32.63
198	1209	A	  1	H	  4	    77.5	       5.275	  64.99	   -.53	   8.01	  6.5 Y  6.4/1.0	  32.12	  34.04	   30.6
198	1209	A	  1	H	  4	    80.0	       5.300	  65.38	   -.85	   6.36	   8.3 Y  6.4/.8	  32.49	  34.53	  32.24
198	1209	A	  1	H	  4	    82.5	       5.325	  64.92	  -1.08	   6.92	   8.8 Y  6.3/.9	  31.89	  33.95	  31.28
198	1209	A	  1	H	  4	    85.0	       5.350	  64.39	   -.92	   6.82	   8.2 Y  6.3/.9	   31.3	  33.28	   30.7
198	1209	A	  1	H	  4	    87.5	       5.375	  61.92	  -1.31	   6.22	   0.2 GY 6.0/.8	   28.4	  30.31	  28.22
198	1209	A	  1	H	  4	    90.0	       5.400	  63.42	   -.76	   7.02	   7.6 Y  6.2/.9	  30.22	  32.09	  29.41
198	1209	A	  1	H	  4	    92.5	       5.425	  61.95	   -.60	   8.50	  6.5 Y  6.1/1.1	  28.61	  30.34	  26.77
198	1209	A	  1	H	  4	    95.0	       5.450	  60.46	  -1.17	   9.14	  8.1 Y  5.9/1.2	  26.85	  28.63	  24.77
198	1209	A	  1	H	  4	    97.5	       5.475	  59.74	   -.76	   8.12	  7.3 Y  5.8/1.1	   26.2	  27.83	  24.63
198	1209	A	  1	H	  4	   100.0	       5.500	  59.28	   -.67	   8.49	  6.9 Y  5.8/1.1	  25.75	  27.33	  23.95
198	1209	A	  1	H	  4	   102.5	       5.525	  57.48	   -.95	   8.42	  8.0 Y  5.6/1.1	  23.88	  25.42	  22.19
198	1209	A	  1	H	  4	   105.0	       5.550	  57.52	   -.78	   7.82	  7.6 Y  5.6/1.1	  23.96	  25.46	  22.57
198	1209	A	  1	H	  4	   107.5	       5.575	  58.04	   -.56	   8.20	  6.7 Y  5.7/1.1	  24.52	     26	  22.87
198	1209	A	  1	H	  4	   110.0	       5.600	  57.77	   -.71	   7.84	  7.3 Y  5.6/1.1	  24.22	  25.72	  22.81
198	1209	A	  1	H	  4	   112.5	       5.625	  58.79	   -.45	   7.98	  6.3 Y  5.7/1.1	   25.3	   26.8	  23.74
198	1209	A	  1	H	  4	   115.0	       5.650	  58.93	   -.18	   7.52	  5.4 Y  5.8/1.0	  25.51	  26.95	  24.17
198	1209	A	  1	H	  4	   117.5	       5.675	  58.76	   -.25	   7.60	  5.7 Y  5.7/1.0	  25.32	  26.77	  23.94
198	1209	A	  1	H	  4	   120.0	       5.700	  58.72	   -.07	   8.00	  5.0 Y  5.7/1.1	  25.32	  26.73	  23.66
198	1209	A	  1	H	  4	   122.5	       5.725	  56.65	   -.15	   6.85	   5.3 Y  5.5/.9	  23.26	  24.57	  22.27
198	1209	A	  1	H	  4	   125.0	       5.750	  59.19	   -.01	   7.74	  4.8 Y  5.8/1.0	  25.81	  27.23	   24.3
198	1209	A	  1	H	  4	   127.5	       5.775	  58.43	   -.29	   7.95	  5.8 Y  5.7/1.1	  24.97	  26.41	   23.4
198	1209	A	  1	H	  4	   130.0	       5.800	  58.08	   -.22	   8.33	  5.5 Y  5.7/1.1	  24.64	  26.04	  22.83
198	1209	A	  1	H	  4	   132.5	       5.825	  58.11	   -.24	   8.01	  5.6 Y  5.7/1.1	  24.66	  26.07	  23.04
198	1209	A	  1	H	  4	   135.0	       5.850	  58.79	   -.08	   8.18	  5.0 Y  5.7/1.1	  25.39	   26.8	  23.63
198	1209	A	  1	H	  4	   137.5	       5.875	  56.27	   -.25	   6.88	   5.8 Y  5.5/.9	  22.87	  24.18	  21.88
198	1209	A	  1	H	  4	   140.0	       5.900	  58.30	    .11	   6.94	   4.6 Y  5.7/.9	  24.94	  26.28	  23.86
198	1209	A	  1	H	  4	   142.5	       5.925	  60.34	    .05	   6.06	   4.7 Y  5.9/.8	  27.04	  28.51	  26.56
198	1209	A	  1	H	  5	     2.5	       6.025	  59.87	   -.15	   5.16	   5.5 Y  5.8/.7	  26.49	  27.98	  26.62
198	1209	A	  1	H	  5	     5.0	       6.050	  59.25	   -.50	   4.96	   7.5 Y  5.8/.7	  25.76	   27.3	  26.06
198	1209	A	  1	H	  5	     7.5	       6.075	  60.71	    .03	   6.40	   4.6 Y  5.9/.8	  27.42	  28.91	  26.74
198	1209	A	  1	H	  5	    10.0	       6.100	  63.18	    .04	   5.70	   4.6 Y  6.2/.8	  30.16	  31.81	  30.04
198	1209	A	  1	H	  5	    12.5	       6.125	  63.22	    .04	   5.86	   4.6 Y  6.2/.8	  30.21	  31.85	  29.98
198	1209	A	  1	H	  5	    15.0	       6.150	  63.53	    .03	   5.95	   4.6 Y  6.2/.8	  30.56	  32.23	  30.28
198	1209	A	  1	H	  5	    17.5	       6.175	  64.05	    .09	   5.75	   4.4 Y  6.3/.8	  31.18	  32.86	  31.04
198	1209	A	  1	H	  5	    20.0	       6.200	  63.93	   -.01	   6.01	   4.8 Y  6.2/.8	  31.01	  32.71	  30.71
198	1209	A	  1	H	  5	    22.5	       6.225	  62.69	    .09	   5.54	   4.4 Y  6.1/.7	  29.61	  31.21	  29.56
198	1209	A	  1	H	  5	    25.0	       6.250	  63.33	    .18	   5.42	   4.1 Y  6.2/.7	  30.37	  31.99	  30.41
198	1209	A	  1	H	  5	    27.5	       6.275	  62.07	    .20	   5.62	   4.1 Y  6.1/.8	  28.95	  30.48	  28.78
198	1209	A	  1	H	  5	    30.0	       6.300	  62.74	    .22	   5.59	   3.9 Y  6.1/.7	   29.7	  31.27	  29.58
198	1209	A	  1	H	  5	    32.5	       6.325	  62.19	    .22	   5.60	   4.0 Y  6.1/.7	  29.09	  30.62	  28.94
198	1209	A	  1	H	  5	    35.0	       6.350	  62.46	    .24	   5.76	   4.0 Y  6.1/.8	   29.4	  30.95	  29.15
198	1209	A	  1	H	  5	    37.5	       6.375	  61.98	    .21	   5.89	   4.1 Y  6.0/.8	  28.85	  30.38	  28.51
198	1209	A	  1	H	  5	    40.0	       6.400	  60.47	    .22	   6.14	   4.1 Y  5.9/.8	  27.21	  28.64	  26.65
198	1209	A	  1	H	  5	    42.5	       6.425	  58.36	    .22	   7.15	  4.3 Y  5.7/1.0	  25.02	  26.34	   23.8
198	1209	A	  1	H	  5	    45.0	       6.450	  58.06	    .22	   7.17	  4.3 Y  5.7/1.0	  24.72	  26.02	  23.49
198	1209	A	  1	H	  5	    47.5	       6.475	  59.32	    .22	   7.03	  4.3 Y  5.8/1.0	     26	  27.37	  24.86
198	1209	A	  1	H	  5	    50.0	       6.500	  62.37	    .21	   6.61	   4.1 Y  6.1/.9	  29.28	  30.83	  28.47
198	1209	A	  1	H	  5	    52.5	       6.525	  63.76	    .30	   6.27	   3.7 Y  6.2/.8	   30.9	   32.5	  30.33
198	1209	A	  1	H	  5	    55.0	       6.550	  64.77	    .34	   5.63	   3.5 Y  6.3/.8	   32.1	  33.76	  32.02
198	1209	A	  1	H	  5	    57.5	       6.575	  64.49	    .42	   5.77	   3.3 Y  6.3/.8	  31.79	  33.41	  31.57
198	1209	A	  1	H	  5	    60.0	       6.600	  64.21	    .45	   5.80	   3.2 Y  6.3/.8	  31.46	  33.06	  31.21
198	1209	A	  1	H	  5	    62.5	       6.625	  65.22	    .45	   5.82	   3.1 Y  6.4/.8	  32.67	  34.33	  32.44
198	1209	A	  1	H	  5	    65.0	       6.650	  62.62	    .37	   5.90	   3.5 Y  6.1/.8	  29.61	  31.13	  29.24
198	1209	A	  1	H	  5	    67.5	       6.675	  61.84	    .36	   6.00	   3.6 Y  6.0/.8	  28.73	  30.21	  28.27
198	1209	A	  1	H	  5	    70.0	       6.700	  61.26	    .31	   6.68	   3.9 Y  6.0/.9	  28.09	  29.55	  27.18
198	1209	A	  1	H	  5	    72.5	       6.725	  57.89	    .34	   7.05	  4.0 Y  5.6/1.0	  24.58	  25.84	  23.38
198	1209	A	  1	H	  5	    75.0	       6.750	  56.33	    .23	   5.52	   4.1 Y  5.5/.8	  23.03	  24.24	  22.72
198	1209	A	  1	H	  5	    77.5	       6.775	  62.05	    .47	   6.34	   3.3 Y  6.1/.9	  28.99	  30.46	  28.29
198	1209	A	  1	H	  5	    80.0	       6.800	  60.82	    .29	   6.76	   4.0 Y  5.9/.9	   27.6	  29.04	  26.63
198	1209	A	  1	H	  5	    82.5	       6.825	  61.68	    .64	   6.43	   2.8 Y  6.0/.9	  28.63	  30.03	  27.81
198	1209	A	  1	H	  5	    85.0	       6.850	  59.67	    .50	   3.98	   2.6 Y  5.8/.6	  26.44	  27.76	  27.15
198	1209	A	  1	H	  5	    87.5	       6.875	  66.58	    .77	   5.43	   2.0 Y  6.5/.8	  34.42	  36.07	  34.45
198	1209	A	  1	H	  5	    90.0	       6.900	  60.82	    .83	   4.42	   1.6 Y  5.9/.6	  27.74	  29.04	  28.15
198	1209	A	  1	H	  5	    92.5	       6.925	  61.57	    .88	   3.60	   0.9 Y  6.0/.5	  28.57	   29.9	  29.57
198	1209	A	  1	H	  5	    95.0	       6.950	  64.07	    .61	   5.70	   2.7 Y  6.3/.8	  31.35	  32.89	  31.11
198	1209	A	  1	H	  5	    97.5	       6.975	  62.58	    .43	   5.82	   3.5 Y  6.1/.8	  29.58	  31.08	  29.24
198	1209	A	  1	H	  6	     2.5	       7.025	  64.76	    .32	   5.70	   3.7 Y  6.3/.8	  32.08	  33.74	  31.95
198	1209	A	  1	H	  6	     5.0	       7.050	  63.31	    .29	   6.64	   4.1 Y  6.2/.9	  30.38	  31.96	  29.55
198	1209	A	  1	H	  6	     7.5	       7.075	  73.69	    .33	   5.98	   3.2 Y  7.2/.8	  43.94	  46.23	  44.08
198	1209	A	  1	H	  6	    10.0	       7.100	  70.19	    .23	   5.43	   3.6 Y  6.9/.7	  38.96	  41.02	  39.37
198	1209	A	  1	H	  6	    12.5	       7.125	  76.78	    .06	   5.30	   4.2 Y  7.5/.7	  48.52	  51.16	  49.64
198	1209	A	  1	H	  6	    15.0	       7.150	  76.48	    .04	   5.08	   4.3 Y  7.5/.6	  48.05	  50.67	  49.36
198	1209	A	  1	H	  6	    17.5	       7.175	  74.85	    .06	   5.28	   4.2 Y  7.4/.7	  45.55	  48.03	  46.51
198	1209	A	  1	H	  6	    20.0	       7.200	  74.22	    .29	   4.34	   2.6 Y  7.3/.6	  44.71	  47.05	  46.39
198	1209	A	  1	H	  6	    22.5	       7.225	  74.99	    .04	   4.82	   4.3 Y  7.4/.6	  45.76	  48.25	  47.17
198	1209	A	  1	H	  6	    25.0	       7.250	  74.33	   -.05	   5.01	   4.9 Y  7.3/.6	  44.74	  47.21	  45.94
198	1209	A	  1	H	  6	    27.5	       7.275	  73.11	    .03	   5.20	   4.4 Y  7.2/.7	  42.99	  45.34	  43.89
198	1209	A	  1	H	  6	    30.0	       7.300	  72.49	    .39	   4.87	   2.4 Y  7.1/.7	  42.21	  44.39	  43.22
198	1209	A	  1	H	  6	    32.5	       7.325	  74.29	    .20	   4.75	   3.3 Y  7.3/.6	  44.77	  47.16	  46.12
198	1209	A	  1	H	  6	    35.0	       7.350	  73.75	    .16	   4.86	   3.6 Y  7.2/.6	  43.96	  46.32	  45.18
198	1209	A	  1	H	  6	    37.5	       7.375	  74.92	    .06	   4.97	   4.1 Y  7.4/.6	  45.66	  48.14	  46.91
198	1209	A	  1	H	  6	    40.0	       7.400	  75.10	    .05	   5.20	   4.3 Y  7.4/.7	  45.94	  48.44	  46.99
198	1209	A	  1	H	  6	    42.5	       7.425	  74.77	    .14	   5.19	   3.7 Y  7.3/.7	  45.47	  47.91	  46.47
198	1209	A	  1	H	  6	    45.0	       7.450	  74.77	    .12	   5.45	   4.0 Y  7.3/.7	  45.46	  47.91	  46.23
198	1209	A	  1	H	  6	    47.5	       7.475	  76.09	    .14	   5.54	   3.9 Y  7.5/.7	  47.48	  50.03	  48.27
198	1209	A	  1	H	  6	    50.0	       7.500	  75.62	    .22	   5.54	   3.5 Y  7.4/.7	  46.78	  49.27	  47.51
198	1209	A	  1	H	  6	    52.5	       7.525	  76.15	    .26	   5.56	   3.3 Y  7.5/.7	  47.62	  50.13	  48.36
198	1209	A	  1	H	  6	    55.0	       7.550	  75.38	    .29	   5.66	   3.2 Y  7.4/.7	  46.44	  48.88	  47.01
198	1209	A	  1	H	  6	    57.5	       7.575	  74.65	    .32	   5.86	   3.0 Y  7.3/.8	  45.35	  47.72	  45.67
198	1209	A	  1	H	  6	    60.0	       7.600	  74.11	    .30	   5.60	   3.1 Y  7.3/.7	  44.54	  46.87	  45.06
198	1209	A	  1	H	  6	    62.5	       7.625	  73.65	    .24	   5.82	   3.5 Y  7.2/.8	  43.85	  46.17	  44.16
198	1209	A	  1	H	  6	    65.0	       7.650	  72.92	   -.01	   5.81	   4.7 Y  7.2/.8	  42.69	  45.04	  43.05
198	1209	A	  1	H	  6	    67.5	       7.675	  70.79	   -.35	   5.89	   6.4 Y  6.9/.8	  39.58	  41.87	  39.84
198	1209	A	  1	H	  6	    70.0	       7.700	  69.93	   -.25	   5.98	   5.8 Y  6.9/.8	  38.45	  40.65	  38.55
198	1209	A	  1	H	  6	    72.5	       7.725	  68.09	    .27	   5.24	   3.3 Y  6.7/.7	  36.19	  38.09	   36.6
198	1209	A	  1	H	  6	    75.0	       7.750	  69.31	   -.20	   5.80	   5.7 Y  6.8/.8	  37.65	  39.78	  37.84
198	1209	A	  1	H	  6	    77.5	       7.775	  68.67	   -.11	   4.71	   5.3 Y  6.7/.6	  36.83	  38.89	  37.82
198	1209	A	  1	H	  6	    80.0	       7.800	  71.40	   -.11	   5.37	   5.2 Y  7.0/.7	  40.51	  42.77	  41.16
198	1209	A	  1	H	  6	    82.5	       7.825	  74.35	    .05	   5.43	   4.2 Y  7.3/.7	  44.81	  47.25	  45.59
198	1209	A	  1	H	  6	    85.0	       7.850	  71.29	    .13	   5.20	   3.7 Y  7.0/.7	  40.44	  42.61	  41.15
198	1209	A	  1	H	  6	    87.5	       7.875	  61.68	    .34	   4.42	   3.2 Y  6.0/.6	  28.56	  30.03	  29.15
198	1209	A	  1	H	 CC	     2.5	       7.915	  70.53	    .02	   6.14	   4.3 Y  6.9/.8	  39.35	   41.5	  39.27
198	1209	A	  1	H	 CC	     5.0	       7.940	  73.80	    .13	   5.66	   3.7 Y  7.2/.7	  44.02	  46.39	  44.53
198	1209	A	  1	H	 CC	     7.5	       7.965	  72.37	    .20	   5.76	   3.4 Y  7.1/.8	  41.98	  44.21	  42.27
198	1209	A	  1	H	 CC	    10.0	       7.990	  72.86	    .25	   5.76	   3.2 Y  7.2/.8	  42.69	  44.94	     43
198	1209	A	  1	H	 CC	    12.5	       8.015	  71.39	    .20	   5.46	   3.5 Y  7.0/.7	   40.6	  42.76	  41.09
198	1209	A	  1	H	 CC	    15.0	       8.040	  71.26	    .26	   5.55	   3.3 Y  7.0/.7	  40.44	  42.57	  40.82
198	1209	A	  1	H	 CC	    17.5	       8.065	  71.16	    .22	   5.40	   3.4 Y  7.0/.7	  40.29	  42.42	   40.8
198	1209	A	  1	H	 CC	    20.0	       8.090	  65.86	    .29	   5.36	   3.5 Y  6.4/.7	   33.4	  35.15	  33.58
198	1209	A	  1	H	 CC	    22.5	       8.115	  41.69	    .31	   3.24	   3.8 Y  4.1/.5	   11.7	   12.3	  11.95
198	1209	A	  1	H	 CC	    25.0	       8.140	  58.05	    .78	   1.41	   5.4 YR 5.6/.3	  24.84	  26.01	     27
198	1209	A	  1	H	 CC	    27.5	       8.165	  65.47	   -.01	    .86	   4.5 Y  6.4/.1	  32.84	  34.64	   36.5
198	1209	A	  1	H	 CC	    30.0	       8.190	  58.47	    .42	   1.18	   8.4 YR 5.7/.2	  25.18	  26.46	  27.62
198	1209	A	  2	H	  1	     2.5	       8.225	  68.90	    .29	   5.77	   3.5 Y  6.7/.8	  37.25	   39.2	  37.29
198	1209	A	  2	H	  1	     5.0	       8.250	  68.31	    .17	   6.22	   4.0 Y  6.7/.8	  36.45	  38.39	  36.14
198	1209	A	  2	H	  1	     7.5	       8.275	  64.15	    .26	   6.17	   3.9 Y  6.3/.8	  31.34	  32.98	  30.87
198	1209	A	  2	H	  1	    10.0	       8.300	  67.03	    .29	   7.00	   3.9 Y  6.6/.9	  34.85	  36.67	  33.87
198	1209	A	  2	H	  1	    12.5	       8.325	  68.92	    .39	   5.88	   3.1 Y  6.8/.8	  37.31	  39.23	  37.23
198	1209	A	  2	H	  1	    15.0	       8.350	  70.26	    .44	   6.77	   3.0 Y  6.9/.9	  39.12	  41.12	  38.37
198	1209	A	  2	H	  1	    17.5	       8.375	  64.53	    .51	   6.82	   3.3 Y  6.3/.9	  31.85	  33.45	  30.86
198	1209	A	  2	H	  1	    20.0	       8.400	  63.21	    .45	   6.45	   3.4 Y  6.2/.9	  30.31	  31.84	  29.56
198	1209	A	  2	H	  1	    22.5	       8.425	  70.16	    .25	   5.75	   3.6 Y  6.9/.8	  38.92	  40.97	  39.06
198	1209	A	  2	H	  1	    25.0	       8.450	  72.88	    .23	   6.04	   3.6 Y  7.2/.8	  42.72	  44.98	  42.79
198	1209	A	  2	H	  1	    27.5	       8.475	  68.83	    .30	   5.65	   3.3 Y  6.7/.8	  37.16	   39.1	  37.29
198	1209	A	  2	H	  1	    30.0	       8.500	  70.08	    .11	   5.61	   4.2 Y  6.9/.7	  38.78	  40.87	  39.07
198	1209	A	  2	H	  1	    32.5	       8.525	  70.90	    .25	   5.50	   3.4 Y  7.0/.7	  39.93	  42.04	  40.33
198	1209	A	  2	H	  1	    35.0	       8.550	  62.20	    .24	   6.56	   4.2 Y  6.1/.9	  29.11	  30.64	  28.32
198	1209	A	  2	H	  1	    37.5	       8.575	  70.81	    .08	   5.88	   4.3 Y  6.9/.8	  39.76	  41.92	  39.89
198	1209	A	  2	H	  1	    40.0	       8.600	  62.20	    .28	   6.50	   4.0 Y  6.1/.9	  29.11	  30.63	  28.35
198	1209	A	  2	H	  1	    42.5	       8.625	  60.68	    .10	   7.08	   4.5 Y  5.9/.9	  27.41	  28.89	  26.29
198	1209	A	  2	H	  1	    45.0	       8.650	  64.02	    .47	   6.17	   3.2 Y  6.3/.8	  31.24	  32.82	  30.71
198	1209	A	  2	H	  1	    47.5	       8.675	  63.94	    .33	   6.54	   3.8 Y  6.2/.9	  31.11	  32.72	  30.35
198	1209	A	  2	H	  1	    50.0	       8.700	  65.61	    .59	   6.68	   3.0 Y  6.4/.9	  33.18	  34.82	   32.3
198	1209	A	  2	H	  1	    52.5	       8.725	  65.05	    .35	   6.84	   3.8 Y  6.4/.9	  32.43	  34.11	  31.49
198	1209	A	  2	H	  1	    55.0	       8.750	  65.66	    .55	   6.84	   3.2 Y  6.4/.9	  33.23	  34.89	  32.25
198	1209	A	  2	H	  1	    57.5	       8.775	  64.04	    .42	   7.02	   3.7 Y  6.3/.9	  31.26	  32.85	  30.15
198	1209	A	  2	H	  1	    60.0	       8.800	  65.91	    .43	   6.82	   3.5 Y  6.5/.9	  33.49	   35.2	  32.56
198	1209	A	  2	H	  1	    62.5	       8.825	  65.20	    .38	   6.90	   3.8 Y  6.4/.9	  32.62	   34.3	  31.63
198	1209	A	  2	H	  1	    65.0	       8.850	  64.04	    .34	   7.15	  4.0 Y  6.3/1.0	  31.24	  32.85	  30.06
198	1209	A	  2	H	  1	    67.5	       8.875	  63.75	    .18	   6.84	   4.4 Y  6.2/.9	  30.85	  32.49	  29.92
198	1209	A	  2	H	  1	    70.0	       8.900	  64.94	    .12	   6.94	   4.6 Y  6.4/.9	  32.23	  33.97	  31.29
198	1209	A	  2	H	  1	    72.5	       8.925	  63.23	    .20	   7.65	  4.5 Y  6.2/1.0	  30.26	  31.87	  28.77
198	1209	A	  2	H	  1	    75.0	       8.950	  63.50	    .08	   7.10	   4.8 Y  6.2/.9	  30.53	  32.18	  29.44
198	1209	A	  2	H	  1	    77.5	       8.975	  63.85	    .13	   7.70	  4.6 Y  6.2/1.0	  30.96	  32.62	  29.46
198	1209	A	  2	H	  1	    80.0	       9.000	  65.20	    .29	   7.46	  4.2 Y  6.4/1.0	  32.59	   34.3	  31.24
198	1209	A	  2	H	  1	    82.5	       9.025	  65.71	    .37	   7.06	   3.8 Y  6.4/.9	  33.24	  34.95	  32.15
198	1209	A	  2	H	  1	    85.0	       9.050	  62.10	    .37	   7.46	  4.0 Y  6.1/1.0	  29.03	  30.52	  27.61
198	1209	A	  2	H	  1	    87.5	       9.075	  63.71	    .18	   6.93	   4.4 Y  6.2/.9	  30.81	  32.45	  29.82
198	1209	A	  2	H	  1	    90.0	       9.100	  64.25	   -.13	   7.20	   5.5 Y  6.3/.9	  31.35	  33.11	  30.27
198	1209	A	  2	H	  1	    92.5	       9.125	  63.59	   -.22	   7.18	   5.8 Y  6.2/.9	  30.56	  32.29	   29.5
198	1209	A	  2	H	  1	    95.0	       9.150	  62.55	   -.08	   7.16	   5.4 Y  6.1/.9	  29.41	  31.05	  28.31
198	1209	A	  2	H	  1	    97.5	       9.175	  63.28	   -.13	   7.37	  5.5 Y  6.2/1.0	  30.23	  31.92	  29.02
198	1209	A	  2	H	  1	   100.0	       9.200	  63.57	   -.04	   7.19	   5.2 Y  6.2/.9	  30.58	  32.27	  29.47
198	1209	A	  2	H	  1	   102.5	       9.225	  64.02	   -.09	   7.37	  5.3 Y  6.3/1.0	  31.09	  32.82	  29.88
198	1209	A	  2	H	  1	   105.0	       9.250	  63.65	   -.05	   7.05	   5.2 Y  6.2/.9	  30.67	  32.37	  29.66
198	1209	A	  2	H	  1	   107.5	       9.275	  63.28	   -.23	   7.00	   5.8 Y  6.2/.9	   30.2	  31.92	  29.26
198	1209	A	  2	H	  1	   110.0	       9.300	  62.16	   -.06	   7.11	   5.3 Y  6.1/.9	  28.98	  30.59	   27.9
198	1209	A	  2	H	  1	   112.5	       9.325	  60.83	    .07	   6.98	   4.8 Y  5.9/.9	  27.56	  29.05	  26.51
198	1209	A	  2	H	  1	   115.0	       9.350	  55.97	   -.22	   6.01	   6.0 Y  5.5/.8	   22.6	  23.89	  22.09
198	1209	A	  2	H	  1	   117.5	       9.375	  54.02	    .12	   5.79	   4.6 Y  5.3/.8	  20.88	     22	  20.37
198	1209	A	  2	H	  1	   120.0	       9.400	  53.55	    .15	   6.18	   4.6 Y  5.2/.9	  20.47	  21.56	  19.74
198	1209	A	  2	H	  1	   122.5	       9.425	  56.01	    .20	   6.80	   4.5 Y  5.5/.9	  22.73	  23.92	  21.68
198	1209	A	  2	H	  1	   125.0	       9.450	  53.59	    .25	   6.17	   4.4 Y  5.2/.9	  20.52	  21.59	  19.78
198	1209	A	  2	H	  1	   127.5	       9.475	  56.52	    .29	   6.20	   4.2 Y  5.5/.9	  23.23	  24.43	  22.51
198	1209	A	  2	H	  1	   130.0	       9.500	  57.12	    .28	   5.88	   4.1 Y  5.6/.8	   23.8	  25.04	  23.29
198	1209	A	  2	H	  1	   132.5	       9.525	  55.31	    .28	   6.06	   4.2 Y  5.4/.8	  22.08	  23.23	  21.43
198	1209	A	  2	H	  1	   135.0	       9.550	  55.29	    .27	   6.35	   4.3 Y  5.4/.9	  22.06	  23.21	  21.24
198	1209	A	  2	H	  1	   137.5	       9.575	  55.90	    .29	   6.05	   4.2 Y  5.4/.8	  22.63	  23.81	  21.99
198	1209	A	  2	H	  1	   140.0	       9.600	  54.95	    .31	   5.75	   4.1 Y  5.4/.8	  21.75	  22.88	  21.25
198	1209	A	  2	H	  1	   142.5	       9.625	  55.85	    .31	   5.85	   4.1 Y  5.4/.8	  22.59	  23.76	  22.06
198	1209	A	  2	H	  1	   145.0	       9.650	  53.73	    .10	   6.44	   4.7 Y  5.2/.9	  20.62	  21.72	  19.77
198	1209	A	  2	H	  1	   147.5	       9.675	  54.61	    .09	   5.89	   4.7 Y  5.3/.8	   21.4	  22.55	  20.86
198	1209	A	  2	H	  2	     2.5	       9.725	  56.63	    .54	   6.18	   3.5 Y  5.5/.9	  23.39	  24.55	  22.64
198	1209	A	  2	H	  2	     5.0	       9.750	  54.83	    .57	   6.88	  3.7 Y  5.3/1.0	   21.7	  22.77	  20.53
198	1209	A	  2	H	  2	     7.5	       9.775	  56.58	    .54	   7.25	  3.7 Y  5.5/1.0	  23.34	  24.49	  21.97
198	1209	A	  2	H	  2	    10.0	       9.800	  56.28	    .50	   7.20	  3.8 Y  5.5/1.0	  23.05	  24.19	  21.71
198	1209	A	  2	H	  2	    12.5	       9.825	  56.75	    .57	   6.18	   3.4 Y  5.5/.9	  23.52	  24.67	  22.75
198	1209	A	  2	H	  2	    15.0	       9.850	  55.91	    .60	   6.15	   3.4 Y  5.4/.9	  22.71	  23.82	  21.94
198	1209	A	  2	H	  2	    17.5	       9.875	  56.60	    .68	   5.86	   3.1 Y  5.5/.8	  23.39	  24.51	  22.79
198	1209	A	  2	H	  2	    20.0	       9.900	  57.00	    .60	   5.85	   3.2 Y  5.6/.8	  23.76	  24.92	  23.19
198	1209	A	  2	H	  2	    22.5	       9.925	  57.69	    .52	   5.85	   3.4 Y  5.6/.8	  24.42	  25.63	  23.88
198	1209	A	  2	H	  2	    25.0	       9.950	  58.20	    .49	   6.01	   3.5 Y  5.7/.8	  24.93	  26.17	  24.31
198	1209	A	  2	H	  2	    27.5	       9.975	  65.77	   -.02	   6.67	   4.8 Y  6.4/.9	   33.2	  35.03	  32.51
198	1209	A	  2	H	  2	    30.0	      10.000	  63.99	    .12	   7.22	  4.6 Y  6.3/1.0	  31.12	  32.79	  29.95
198	1209	A	  2	H	  2	    32.5	      10.025	  64.47	    .15	   7.38	  4.5 Y  6.3/1.0	  31.68	  33.38	  30.41
198	1209	A	  2	H	  2	    35.0	      10.050	  63.50	    .28	   7.03	   4.1 Y  6.2/.9	  30.59	  32.18	  29.49
198	1209	A	  2	H	  2	    37.5	      10.075	  64.27	    .25	   6.90	   4.2 Y  6.3/.9	  31.48	  33.14	   30.5
198	1209	A	  2	H	  2	    40.0	      10.100	  62.54	    .43	   6.40	   3.6 Y  6.1/.9	  29.54	  31.04	  28.81
198	1209	A	  2	H	  2	    42.5	      10.125	  56.30	    .38	   5.56	   3.8 Y  5.5/.8	  23.04	  24.21	  22.67
198	1209	A	  2	H	  2	    45.0	      10.150	  61.30	    .25	   6.61	   4.2 Y  6.0/.9	  28.12	  29.59	  27.27
198	1209	A	  2	H	  2	    47.5	      10.175	  59.81	    .32	   6.94	   4.1 Y  5.8/.9	  26.54	  27.91	  25.43
198	1209	A	  2	H	  2	    50.0	      10.200	  55.57	    .28	   6.50	   4.3 Y  5.4/.9	  22.32	  23.48	  21.42
