Depth,Floating Long Eccentricity, Anchoring to D.b.ash,Anchoring to D.e. ash,Anchoring to C.v. ash,Anchoring to S.d. ash,Anchoring to S.p. ash (nominal age model)
2068.119476,98.146486238525,82614.0686636295,82516.0795995683,82375.8748291805,82634.0604973624,82555.5585257715
2068.149954,101.921284403679,82617.8434617947,82519.8543977334,82379.6496273457,82637.8352955275,82559.3333239366
2068.180433,105.69620642203,82621.618383813,82523.6293197518,82383.424549364,82641.6102175459,82563.108245955
2068.210911,109.471004587183,82625.3931819782,82527.4041179169,82387.1993475292,82645.385015711,82566.8830441201
2068.24139,113.245926605534,82629.1681039965,82531.1790399353,82390.9742695476,82649.1599377294,82570.6579661385
2068.271868,117.020724770631,82632.9429021616,82534.9538381004,82394.7490677126,82652.9347358945,82574.4327643036
2068.302347,120.795646788981,82636.71782418,82538.7287601187,82398.523989731,82656.7096579128,82578.2076863219
2068.332825,124.570444954135,82640.4926223451,82542.5035582839,82402.2987878962,82660.484456078,82581.9824844871
2068.363304,128.345366972486,82644.2675443635,82546.2784803022,82406.0737099145,82664.2593780964,82585.7574065055
2068.393782,132.120165137639,82648.0423425286,82550.0532784674,82409.8485080797,82668.0341762615,82589.5322046706
2068.424261,135.89508715599,82651.817264547,82553.8282004857,82413.623430098,82671.8090982798,82593.307126689
2068.454739,139.669885321087,82655.5920627121,82557.6029986508,82417.3982282631,82675.583896445,82597.0819248541
2068.485218,143.444807339437,82659.3669847304,82561.3779206692,82421.1731502815,82679.3588184633,82600.8568468724
2068.515696,147.219605504591,82663.1417828956,82565.1527188343,82424.9479484466,82683.1336166284,82604.6316450376
2068.546175,150.994527522942,82666.9167049139,82568.9276408527,82428.722870465,82686.9085386468,82608.4065670559
2068.576653,154.769325688095,82670.6915030791,82572.7024390178,82432.4976686301,82690.683336812,82612.1813652211
2068.607132,158.544247706446,82674.4664250974,82576.4773610362,82436.2725906485,82694.4582588303,82615.9562872394
2068.63761,162.319045871599,82678.2412232626,82580.2521592013,82440.0473888136,82698.2330569955,82619.7310854046
2068.668089,166.093967889894,82682.0161452809,82584.0270812196,82443.8223108319,82702.0079790138,82623.5060074229
2068.698568,169.868889908244,82685.7910672992,82587.802003238,82447.5972328503,82705.7829010321,82627.2809294412
2068.729046,173.643688073398,82689.5658654644,82591.5768014031,82451.3720310154,82709.5576991973,82631.0557276064
2068.759525,177.418610091748,82693.3407874827,82595.3517234215,82455.1469530338,82713.3326212156,82634.8306496247
2068.790003,181.193408256902,82697.1155856479,82599.1265215866,82458.9217511989,82717.1074193808,82638.6054477899
2068.820482,184.968330275252,82700.8905076662,82602.901443605,82462.6966732173,82720.8823413991,82642.3803698082
2068.85096,188.743128440406,82704.6653058314,82606.6762417701,82466.4714713824,82724.6571395643,82646.1551679734
2068.881439,192.5180504587,82708.4402278497,82610.4511637884,82470.2463934007,82728.4320615826,82649.9300899917
2068.911917,196.292848623854,82712.2150260148,82614.2259619536,82474.0211915659,82732.2068597477,82653.7048881568
2068.942396,200.067770642204,82715.9899480332,82618.0008839719,82477.7961135842,82735.9817817661,82657.4798101752
2068.972874,203.842568807358,82719.7647461983,82621.7756821371,82481.5709117494,82739.7565799312,82661.2546083403
2069.003353,207.617490825708,82723.5396682167,82625.5506041554,82485.3458337677,82743.5315019496,82665.0295303587
2069.033831,211.392288990862,82727.3144663818,82629.3254023206,82489.1206319329,82747.3063001147,82668.8043285238
2069.06431,215.167211009212,82731.0893884002,82633.1003243389,82492.8955539512,82751.0812221331,82672.5792505422
2069.094788,218.94200917431,82734.8641865653,82636.875122504,82496.6703521163,82754.8560202982,82676.3540487073
2069.125267,222.71693119266,82738.6391085836,82640.6500445224,82500.4452741347,82758.6309423165,82680.1289707256
2069.155745,226.491729357814,82742.4139067488,82644.4248426875,82504.2200722998,82762.4057404817,82683.9037688908
2069.186224,230.266651376164,82746.1888287671,82648.1997647059,82507.9949943182,82766.1806625,82687.6786909091
2069.216702,234.041449541318,82749.9636269323,82651.9745628711,82511.7697924833,82769.9554606652,82691.4534890743
2069.247181,237.816371559668,82753.7385489506,82655.7494848894,82515.5447145017,82773.7303826835,82695.2284110926
2069.277659,241.591169724766,82757.5133471157,82659.5242830545,82519.3195126668,82777.5051808486,82699.0032092577
2069.308138,245.366091743116,82761.2882691341,82663.2992050728,82523.0944346851,82781.280102867,82702.7781312761
2069.338616,249.14088990827,82765.0630672992,82667.074003238,82526.8692328503,82785.0549010321,82706.5529294412
2069.369095,252.91581192662,82768.8379893176,82670.8489252563,82530.6441548686,82788.8298230505,82710.3278514596
2069.399573,256.690610091774,82772.6127874828,82674.6237234215,82534.4189530338,82792.6046212156,82714.1026496247
2069.430052,260.465532110124,82776.3877095011,82678.3986454399,82538.1938750521,82796.379543234,82717.8775716431
2069.46053,264.240330275222,82780.1625076662,82682.173443605,82541.9686732172,82800.1543413991,82721.6523698082
2069.491009,268.015252293572,82783.9374296845,82685.9483656233,82545.7435952356,82803.9292634174,82725.4272918265
2069.521487,271.790050458726,82787.7122278497,82689.7231637885,82549.5183934008,82807.7040615826,82729.2020899917
2069.551966,275.564972477076,82791.4871498681,82693.4980858068,82553.2933154191,82811.4789836009,82732.97701201
2069.582444,279.33977064223,82795.2619480332,82697.272883972,82557.0681135842,82815.2537817661,82736.7518101752
2069.612923,283.11469266058,82799.0368700516,82701.0478059903,82560.8430356026,82819.0287037844,82740.5267321935
2069.643401,286.889490825678,82802.8116682167,82704.8226041554,82564.6178337677,82822.8035019495,82744.3015303586
2069.67388,290.664412844028,82806.586590235,82708.5975261738,82568.392755786,82826.5784239679,82748.076452377
2069.704358,294.439211009182,82810.3613884002,82712.3723243389,82572.1675539512,82830.353222133,82751.8512505422
2069.734837,298.214133027532,82814.1363104185,82716.1472463573,82575.9424759696,82834.1281441514,82755.6261725605
2069.765315,301.988931192686,82817.9111085837,82719.9220445224,82579.7172741347,82837.9029423165,82759.4009707256
2069.795794,305.763853211036,82821.686030602,82723.6969665408,82583.492196153,82841.6778643349,82763.175892744
2069.826272,309.538651376134,82825.4608287671,82727.4717647059,82587.2669943182,82845.4526625,82766.9506909091
2069.856751,313.313573394484,82829.2357507855,82731.2466867242,82591.0419163365,82849.2275845183,82770.7256129274
2069.88723,317.088495412835,82833.0106728038,82735.0216087426,82594.8168383548,82853.0025065367,82774.5005349458
2069.917708,320.863293577988,82836.785470969,82738.7964069077,82598.59163652,82856.7773047019,82778.275333111
2069.948187,324.638215596339,82840.5603929873,82742.5713289261,82602.3665585384,82860.5522267202,82782.0502551293
2069.978665,328.413013761493,82844.3351911525,82746.3461270912,82606.1413567035,82864.3270248854,82785.8250532945
2070.009144,332.187935779843,82848.1101131708,82750.1210491096,82609.9162787219,82868.1019469037,82789.5999753128
2070.039622,335.96273394494,82851.8849113359,82753.8958472747,82613.691076887,82871.8767450688,82793.3747734779
2070.070101,339.737655963291,82855.6598333543,82757.670769293,82617.4659989053,82875.6516670871,82797.1496954962
2070.100579,343.512454128444,82859.4346315194,82761.4455674582,82621.2407970705,82879.4264652523,82800.9244936614
2070.131058,347.287376146795,82863.2095535378,82765.2204894765,82625.0157190888,82883.2013872707,82804.6994156798
2070.161536,351.062174311949,82866.9843517029,82768.9952876417,82628.790517254,82886.9761854358,82808.4742138449
2070.192015,354.837096330299,82870.7592737213,82772.77020966,82632.5654392723,82890.7511074542,82812.2491358633
2070.222493,358.611894495453,82874.5340718864,82776.5450078252,82636.3402374375,82894.5259056193,82816.0239340284
2070.252972,362.386816513803,82878.3089939048,82780.3199298435,82640.1151594558,82898.3008276377,82819.7988560468
2070.28345,366.1616146789,82882.0837920699,82784.0947280086,82643.8899576209,82902.0756258028,82823.5736542119
2070.313929,369.936536697251,82885.8587140882,82787.869650027,82647.6648796393,82905.8505478211,82827.3485762302
2070.344407,373.711334862405,82889.6335122534,82791.6444481921,82651.4396778044,82909.6253459863,82831.1233743954
2070.374886,377.486256880755,82893.4084342717,82795.4193702105,82655.2145998228,82913.4002680046,82834.8982964137
2070.405364,381.261055045909,82897.1832324369,82799.1941683756,82658.9893979879,82917.1750661698,82838.6730945789
2070.435843,385.035977064259,82900.9581544552,82802.969090394,82662.7643200063,82920.9499881881,82842.4480165972
2070.466321,388.810775229357,82904.7329526203,82806.7438885591,82666.5391181714,82924.7247863532,82846.2228147623
2070.4968,392.585697247707,82908.5078746387,82810.5188105774,82670.3140401897,82928.4997083716,82849.9977367807
2070.527278,396.360495412861,82912.2826728038,82814.2936087426,82674.0888383549,82932.2745065367,82853.7725349458
2070.557757,400.135417431211,82916.0575948222,82818.0685307609,82677.8637603732,82936.0494285551,82857.5474569642
2070.588235,403.910215596365,82919.8323929873,82821.8433289261,82681.6385585384,82939.8242267202,82861.3222551293
2070.618714,407.685137614715,82923.6073150057,82825.6182509444,82685.4134805567,82943.5991487386,82865.0971771477
2070.649192,411.459935779813,82927.3821131708,82829.3930491095,82689.1882787218,82947.3739469037,82868.8719753128
2070.679671,415.234857798163,82931.1570351891,82833.1679711279,82692.9632007402,82951.148868922,82872.6468973311
2070.710149,419.009655963317,82934.9318333543,82836.942769293,82696.7379989053,82954.9236670872,82876.4216954963
2070.740628,422.784577981667,82938.7067553726,82840.7176913114,82700.5129209237,82958.6985891055,82880.1966175146
2070.771106,426.559376146821,82942.4815535378,82844.4924894766,82704.2877190888,82962.4733872707,82883.9714156798
2070.801585,430.334298165171,82946.2564755561,82848.2674114949,82708.0626411072,82966.248309289,82887.7463376981
2070.832063,434.109096330269,82950.0312737213,82852.04220966,82711.8374392723,82970.0231074541,82891.5211358632
2070.862542,437.884018348619,82953.8061957396,82855.8171316784,82715.6123612906,82973.7980294725,82895.2960578816
2070.89302,441.658816513773,82957.5809939047,82859.5919298435,82719.3871594558,82977.5728276376,82899.0708560467
2070.923499,445.433738532123,82961.3559159231,82863.3668518619,82723.1620814741,82981.347749656,82902.8457780651
2070.953977,449.208536697277,82965.1307140883,82867.141650027,82726.9368796393,82985.1225478211,82906.6205762302
2070.984456,452.983458715627,82968.9056361066,82870.9165720454,82730.7118016576,82988.8974698395,82910.3954982486
2071.014934,456.758256880725,82972.6804342717,82874.6913702105,82734.4865998227,82992.6722680046,82914.1702964137
2071.045413,460.533178899075,82976.4553562901,82878.4662922288,82738.2615218411,82996.4471900229,82917.945218432
2071.075891,464.307977064229,82980.2301544552,82882.241090394,82742.0363200062,83000.2219881881,82921.7200165972
2071.10637,468.082899082579,82984.0050764735,82886.0160124123,82745.8112420246,83003.9969102064,82925.4949386155
2071.136849,471.857821100929,82987.7799984919,82889.7909344307,82749.586164043,83007.7718322248,82929.2698606339
2071.167327,475.632619266083,82991.5547966571,82893.5657325958,82753.3609622081,83011.5466303899,82933.044658799
2071.197806,479.407541284434,82995.3297186754,82897.3406546142,82757.1358842264,83015.3215524083,82936.8195808174
2071.228284,483.182339449531,82999.1045168405,82901.1154527793,82760.9106823915,83019.0963505734,82940.5943789825
2071.258763,486.957261467881,83002.8794388589,82904.8903747976,82764.6856044099,83022.8712725917,82944.3693010008
2071.289241,490.732059633035,83006.654237024,82908.6651729628,82768.4604025751,83026.6460707569,82948.144099166
2071.31972,494.506981651385,83010.4291590424,82912.4400949811,82772.2353245934,83030.4209927753,82951.9190211844
2071.350198,498.281779816539,83014.2039572075,82916.2148931463,82776.0101227586,83034.1957909404,82955.6938193495
2071.380677,502.05670183489,83017.9788792259,82919.9898151646,82779.7850447769,83037.9707129587,82959.4687413679
2071.411155,505.831499999987,83021.753677391,82923.7646133297,82783.559842942,83041.7455111239,82963.243539533
2071.441634,509.606422018337,83025.5285994093,82927.5395353481,82787.3347649604,83045.5204331422,82967.0184615513
2071.472112,513.381220183491,83029.3033975745,82931.3143335132,82791.1095631255,83049.2952313073,82970.7932597165
2071.502591,517.156142201842,83033.0783195928,82935.0892555316,82794.8844851439,83053.0701533257,82974.5681817348
2071.533069,520.930940366995,83036.853117758,82938.8640536967,82798.659283309,83056.8449514909,82978.3429799
2071.563548,524.705862385346,83040.6280397763,82942.6389757151,82802.4342053274,83060.6198735092,82982.1179019183
2071.594026,528.480660550499,83044.4028379415,82946.4137738802,82806.2090034925,83064.3946716744,82985.8927000835
2071.624505,532.25558256885,83048.1777599598,82950.1886958986,82809.9839255109,83068.1695936927,82989.6676221018
2071.654983,536.030380733947,83051.9525581249,82953.9634940637,82813.758723676,83071.9443918578,82993.4424202669
2071.685462,539.805302752298,83055.7274801433,82957.738416082,82817.5336456943,83075.7193138762,82997.2173422853
2071.71594,543.580100917451,83059.5022783084,82961.5132142472,82821.3084438595,83079.4941120413,83000.9921404504
2071.746419,547.355022935802,83063.2772003268,82965.2881362655,82825.0833658778,83083.2690340597,83004.7670624688
2071.776897,551.129821100955,83067.0519984919,82969.0629344307,82828.858164043,83087.0438322248,83008.5418606339
2071.807376,554.904743119306,83070.8269205103,82972.837856449,82832.6330860613,83090.8187542432,83012.3167826523
2071.837854,558.679541284403,83074.6017186754,82976.6126546141,82836.4078842264,83094.5935524083,83016.0915808174
2071.868333,562.454463302754,83078.3766406937,82980.3875766325,82840.1828062448,83098.3684744266,83019.8665028357
2071.898811,566.229261467907,83082.1514388589,82984.1623747976,82843.9576044099,83102.1432725918,83023.6413010009
2071.92929,570.004183486258,83085.9263608772,82987.937296816,82847.7325264283,83105.9181946101,83027.4162230192
2071.959768,573.778981651411,83089.7011590424,82991.7120949812,82851.5073245934,83109.6929927753,83031.1910211844
2071.990247,577.553903669762,83093.4760810607,82995.4870169995,82855.2822466118,83113.4679147936,83034.9659432027
2072.020725,581.328701834859,83097.2508792258,82999.2618151646,82859.0570447769,83117.2427129587,83038.7407413678
2072.051204,585.10362385321,83101.0258012442,83003.0367371829,82862.8319667952,83121.0176349771,83042.5156633862
2072.081682,588.878422018363,83104.8005994093,83006.8115353481,82866.6067649604,83124.7924331422,83046.2904615513
2072.112161,592.653344036714,83108.5755214277,83010.5864573664,82870.3816869787,83128.5673551606,83050.0653835697
2072.142639,596.428142201867,83112.3503195928,83014.3612555316,82874.1564851439,83132.3421533257,83053.8401817348
2072.173118,600.203064220218,83116.1252416112,83018.13617755,82877.9314071622,83136.1170753441,83057.6151037532
2072.203596,603.977862385315,83119.9000397763,83021.910975715,82881.7062053273,83139.8918735092,83061.3899019183
2072.234075,607.752784403666,83123.6749617946,83025.6858977334,82885.4811273457,83143.6667955275,83065.1648239366
2072.264553,611.527582568819,83127.4497599598,83029.4606958986,82889.2559255108,83147.4415936927,83068.9396221018
2072.295032,615.30250458717,83131.2246819781,83033.2356179169,82893.0308475292,83151.216515711,83072.7145441201
2072.325511,619.07742660552,83134.9996039965,83037.0105399352,82896.8057695475,83154.9914377294,83076.4894661385
2072.355989,622.852224770674,83138.7744021617,83040.7853381004,82900.5805677127,83158.7662358945,83080.2642643036
2072.386468,626.627146789024,83142.54932418,83044.5602601188,82904.355489731,83162.5411579129,83084.039186322
2072.416946,630.401944954122,83146.3241223451,83048.3350582838,82908.1302878961,83166.315956078,83087.8139844871
2072.447425,634.176866972472,83150.0990443635,83052.1099803022,82911.9052099145,83170.0908780963,83091.5889065054
2072.477903,637.951665137626,83153.8738425286,83055.8847784674,82915.6800080796,83173.8656762615,83095.3637046706
2072.508382,641.726587155976,83157.6487645469,83059.6597004857,82919.454930098,83177.6405982798,83099.1386266889
2072.53886,645.50138532113,83161.4235627121,83063.4344986509,82923.2297282631,83181.415396445,83102.9134248541
2072.569339,649.27630733948,83165.1984847305,83067.2094206692,82927.0046502815,83185.1903184633,83106.6883468724
2072.599817,653.051105504578,83168.9732828956,83070.9842188343,82930.7794484466,83188.9651166284,83110.4631450375
2072.630296,656.826027522928,83172.7482049139,83074.7591408527,82934.5543704649,83192.7400386468,83114.2380670559
2072.660774,660.600825688082,83176.5230030791,83078.5339390178,82938.3291686301,83196.5148368119,83118.012865221
2072.691253,664.375747706432,83180.2979250974,83082.3088610362,82942.1040906485,83200.2897588303,83121.7877872394
2072.721731,668.150545871586,83184.0727232626,83086.0836592013,82945.8788888136,83204.0645569955,83125.5625854046
2072.75221,671.925467889936,83187.8476452809,83089.8585812197,82949.653810832,83207.8394790138,83129.3375074229
2072.782688,675.700266055034,83191.622443446,83093.6333793848,82953.4286089971,83211.6142771789,83133.112305588
2072.813167,679.475188073384,83195.3973654644,83097.4083014031,82957.2035310154,83215.3891991972,83136.8872276063
2072.843645,683.249986238538,83199.1721636295,83101.1830995683,82960.9783291806,83219.1639973624,83140.6620257715
2072.874124,687.024908256888,83202.9470856479,83104.9580215866,82964.7532511989,83222.9389193807,83144.4369477899
2072.904602,690.799706422042,83206.721883813,83108.7328197518,82968.5280493641,83226.7137175459,83148.211745955
2072.935081,694.574628440392,83210.4968058314,83112.5077417701,82972.3029713824,83230.4886395643,83151.9866679734
2072.965559,698.349426605546,83214.2716039965,83116.2825399353,82976.0777695476,83234.2634377294,83155.7614661385
2072.996038,702.124348623897,83218.0465260149,83120.0574619536,82979.8526915659,83238.0383597478,83159.5363881569
2073.026516,705.899146788994,83221.82132418,83123.8322601187,82983.627489731,83241.8131579129,83163.311186322
2073.056995,709.674068807344,83225.5962461983,83127.6071821371,82987.4024117494,83245.5880799312,83167.0861083403
2073.087473,713.448866972498,83229.3710443635,83131.3819803022,82991.1772099145,83249.3628780964,83170.8609065055
2073.117952,717.223788990848,83233.1459663818,83135.1569023206,82994.9521319329,83253.1378001147,83174.6358285238
2073.14843,720.998587156002,83236.920764547,83138.9317004857,82998.726930098,83256.9125982799,83178.410626689
2073.178909,724.773509174353,83240.6956865653,83142.7066225041,83002.5018521164,83260.6875202982,83182.1855487073
2073.209387,728.54830733945,83244.4704847304,83146.4814206692,83006.2766502815,83264.4623184633,83185.9603468724
2073.239866,732.3232293578,83248.2454067488,83150.2563426875,83010.0515722998,83268.2372404817,83189.7352688908
2073.270344,736.098027522954,83252.0202049139,83154.0311408527,83013.826370465,83272.0120386468,83193.5100670559
2073.300823,739.872949541304,83255.7951269323,83157.806062871,83017.6012924833,83275.7869606652,83197.2849890743
2073.331301,743.647747706458,83259.5699250974,83161.5808610362,83021.3760906485,83279.5617588303,83201.0597872394
2073.36178,747.422669724809,83263.3448471158,83165.3557830545,83025.1510126668,83283.3366808487,83204.8347092578
2073.392258,751.197467889906,83267.1196452809,83169.1305812196,83028.9258108319,83287.1114790138,83208.6095074229
2073.422737,754.972389908256,83270.8945672992,83172.905503238,83032.7007328503,83290.8864010321,83212.3844294412
2073.453215,758.595206523216,83274.5173839142,83176.528319853,83036.3235494652,83294.5092176471,83216.0072460562
2073.483694,761.620695493806,83277.5428728848,83179.5538088235,83039.3490384358,83297.5347066177,83219.0327350268
2073.514173,764.646184464396,83280.5683618554,83182.5792977941,83042.3745274064,83300.5601955883,83222.0582239974
2073.544651,767.671574170291,83283.5937515613,83185.6046875,83045.3999171123,83303.5855852941,83225.0836137033
2073.57513,770.697063140881,83286.6192405319,83188.6301764706,83048.4254060829,83306.6110742647,83228.1091026738
2073.605608,773.722452846731,83289.6446302377,83191.6555661765,83051.4507957888,83309.6364639706,83231.1344923797
2073.636087,776.747941817321,83292.6701192083,83194.6810551471,83054.4762847593,83312.6619529412,83234.1599813503
2073.666565,779.773331523216,83295.6955089142,83197.7064448529,83057.5016744652,83315.6873426471,83237.1853710562
2073.697044,782.798820493806,83298.7209978848,83200.7319338235,83060.5271634358,83318.7128316177,83240.2108600268
2073.727522,785.824210199701,83301.7463875907,83203.7573235294,83063.5525531417,83321.7382213236,83243.2362497327
2073.758001,788.849699170291,83304.7718765613,83206.7828125,83066.5780421123,83324.7637102942,83246.2617387033
2073.788479,791.875088876141,83307.7972662671,83209.8082022059,83069.6034318182,83327.7891,83249.2871284091
2073.818958,794.90057784673,83310.8227552377,83212.8336911765,83072.6289207887,83330.8145889706,83252.3126173797
2073.849436,797.925967552626,83313.8481449436,83215.8590808824,83075.6543104946,83333.8399786765,83255.3380070856
2073.879915,800.951456523215,83316.8736339142,83218.8845698529,83078.6797994652,83336.8654676471,83258.3634960562
2073.910393,803.976846229111,83319.8990236201,83221.9099595588,83081.7051891711,83339.890857353,83261.3888857621
2073.940872,807.0023351997,83322.9245125907,83224.9354485294,83084.7306781417,83342.9163463236,83264.4143747327
2073.97135,810.027724905551,83325.9499022965,83227.9608382353,83087.7560678476,83345.9417360294,83267.4397644385
2074.001829,813.05321387614,83328.9753912671,83230.9863272059,83090.7815568182,83348.967225,83270.4652534091
2074.032307,816.078603582036,83332.000780973,83234.0117169118,83093.8069465241,83351.9926147059,83273.490643115
2074.062786,819.104092552625,83335.0262699436,83237.0372058824,83096.8324354946,83355.0181036765,83276.5161320856
2074.093264,822.129482258521,83338.0516596495,83240.0625955883,83099.8578252005,83358.0434933824,83279.5415217915
2074.123743,825.15497122911,83341.0771486201,83243.0880845588,83102.8833141711,83361.068982353,83282.5670107621
2074.154221,828.18036093496,83344.1025383259,83246.1134742647,83105.908703877,83364.0943720588,83285.5924004679
2074.1847,831.20584990555,83347.1280272965,83249.1389632353,83108.9341928476,83367.1198610294,83288.6178894385
2074.215178,834.231239611445,83350.1534170024,83252.1643529412,83111.9595825535,83370.1452507353,83291.6432791444
2074.245657,837.256728582035,83353.178905973,83255.1898419118,83114.985071524,83373.1707397059,83294.668768115
2074.276135,840.28211828793,83356.2042956789,83258.2152316177,83118.0104612299,83376.1961294118,83297.6941578209
2074.306614,843.30760725852,83359.2297846495,83261.2407205882,83121.0359502005,83379.2216183824,83300.7196467915
2074.337092,846.332996964415,83362.2551743554,83264.2661102941,83124.0613399064,83382.2470080883,83303.7450364974
2074.367571,849.358485935005,83365.280663326,83267.2915992647,83127.086828877,83385.2724970589,83306.770525468
2074.398049,852.383875640855,83368.3060530318,83270.3169889706,83130.1122185829,83388.2978867647,83309.7959151738
2074.428528,855.409364611445,83371.3315420024,83273.3424779412,83133.1377075535,83391.3233757353,83312.8214041444
2074.459006,858.43475431734,83374.3569317083,83276.3678676471,83136.1630972594,83394.3487654412,83315.8467938503
2074.489485,861.46024328793,83377.3824206789,83279.3933566177,83139.18858623,83397.3742544118,83318.8722828209
2074.519963,864.485632993825,83380.4078103848,83282.4187463236,83142.2139759358,83400.3996441177,83321.8976725268
2074.550442,867.511121964415,83383.4332993554,83285.4442352941,83145.2394649064,83403.4251330883,83324.9231614974
2074.58092,870.536511670265,83386.4586890612,83288.469625,83148.2648546123,83406.4505227941,83327.9485512032
2074.611399,873.562000640855,83389.4841780318,83291.4951139706,83151.2903435829,83409.4760117647,83330.9740401738
2074.641877,876.58739034675,83392.5095677377,83294.5205036765,83154.3157332888,83412.5014014706,83333.9994298797
2074.672356,879.61287931734,83395.5350567083,83297.5459926471,83157.3412222594,83415.5268904412,83337.0249188503
2074.702835,882.638368287929,83398.5605456789,83300.5714816177,83160.3667112299,83418.5523794118,83340.0504078209
2074.733313,885.663757993825,83401.5859353848,83303.5968713236,83163.3921009358,83421.5777691177,83343.0757975268
2074.763792,888.689246964414,83404.6114243554,83306.6223602941,83166.4175899064,83424.6032580883,83346.1012864974
2074.79427,891.714636670265,83407.6368140612,83309.64775,83169.4429796123,83427.6286477941,83349.1266762032
2074.824749,894.740125640854,83410.6623030318,83312.6732389706,83172.4684685829,83430.6541367647,83352.1521651738
2074.855227,897.76551534675,83413.6876927377,83315.6986286765,83175.4938582888,83433.6795264706,83355.1775548797
2074.885706,900.791004317339,83416.7131817083,83318.7241176471,83178.5193472594,83436.7050154412,83358.2030438503
2074.916184,903.816394023235,83419.7385714142,83321.749507353,83181.5447369653,83439.7304051471,83361.2284335562
2074.946663,906.841882993824,83422.7640603848,83324.7749963236,83184.5702259358,83442.7558941177,83364.2539225268
2074.977141,909.867272699674,83425.7894500907,83327.8003860294,83187.5956156417,83445.7812838235,83367.2793122326
2075.00762,912.892761670264,83428.8149390612,83330.825875,83190.6211046123,83448.8067727941,83370.3048012032
2075.038098,915.918151376159,83431.8403287671,83333.8512647059,83193.6464943182,83451.8321625,83373.3301909091
2075.068577,918.943640346749,83434.8658177377,83336.8767536765,83196.6719832888,83454.8576514706,83376.3556798797
2075.099055,921.969030052644,83437.8912074436,83339.9021433824,83199.6973729947,83457.8830411765,83379.3810695856
2075.129534,924.994519023234,83440.9166964142,83342.927632353,83202.7228619652,83460.9085301471,83382.4065585562
2075.160012,928.019908729084,83443.9420861201,83345.9530220588,83205.7482516711,83463.9339198529,83385.431948262
2075.190491,931.045397699674,83446.9675750906,83348.9785110294,83208.7737406417,83466.9594088235,83388.4574372326
2075.220969,934.070787405569,83449.9929647965,83352.0039007353,83211.7991303476,83469.9847985294,83391.4828269385
2075.251448,937.096276376159,83453.0184537671,83355.0293897059,83214.8246193182,83473.0102875,83394.5083159091
2075.281926,940.121666082054,83456.043843473,83358.0547794118,83217.8500090241,83476.0356772059,83397.533705615
2075.312405,943.147155052644,83459.0693324436,83361.0802683824,83220.8754979947,83479.0611661765,83400.5591945856
2075.342883,946.172544758494,83462.0947221495,83364.1056580882,83223.9008877005,83482.0865558824,83403.5845842915
2075.373362,949.198033729084,83465.1202111201,83367.1311470588,83226.9263766711,83485.1120448529,83406.6100732621
2075.40384,952.223423434979,83468.145600826,83370.1565367647,83229.951766377,83488.1374345588,83409.6354629679
2075.434319,955.248912405569,83471.1710897965,83373.1820257353,83232.9772553476,83491.1629235294,83412.6609519385
2075.464797,958.274302111464,83474.1964795024,83376.2074154412,83236.0026450535,83494.1883132353,83415.6863416444
2075.495276,961.299791082054,83477.221968473,83379.2329044118,83239.0281340241,83497.2138022059,83418.711830615
2075.525754,964.325180787904,83480.2473581789,83382.2582941176,83242.0535237299,83500.2391919118,83421.7372203209
2075.556233,967.350669758494,83483.2728471495,83385.2837830882,83245.0790127005,83503.2646808823,83424.7627092915
2075.586711,970.376059464389,83486.2982368554,83388.3091727941,83248.1044024064,83506.2900705882,83427.7880989973
2075.61719,973.401548434979,83489.323725826,83391.3346617647,83251.129891377,83509.3155595588,83430.8135879679
2075.647668,976.426938140874,83492.3491155318,83394.3600514706,83254.1552810829,83512.3409492647,83433.8389776738
2075.678147,979.452427111464,83495.3746045024,83397.3855404412,83257.1807700535,83515.3664382353,83436.8644666444
2075.708625,982.477816817359,83498.3999942083,83400.4109301471,83260.2061597594,83518.3918279412,83439.8898563503
2075.739104,985.503305787949,83501.4254831789,83403.4364191177,83263.23164873,83521.4173169118,83442.9153453209
2075.769582,988.528695493799,83504.4508728848,83406.4618088235,83266.2570384358,83524.4427066177,83445.9407350268
2075.800061,991.554184464388,83507.4763618554,83409.4872977941,83269.2825274064,83527.4681955883,83448.9662239974
2075.830539,994.579574170284,83510.5017515613,83412.5126875,83272.3079171123,83530.4935852941,83451.9916137033
2075.861018,997.605063140873,83513.5272405319,83415.5381764706,83275.3334060829,83533.5190742647,83455.0171026738
2075.891496,1000.63045284677,83516.5526302377,83418.5635661765,83278.3587957888,83536.5444639706,83458.0424923797
2075.921975,1003.65594181736,83519.5781192083,83421.5890551471,83281.3842847594,83539.5699529412,83461.0679813503
2075.952454,1006.68143078795,83522.6036081789,83424.6145441177,83284.40977373,83542.5954419118,83464.0934703209
2075.982932,1009.7068204938,83525.6289978848,83427.6399338235,83287.4351634358,83545.6208316177,83467.1188600268
2076.013411,1012.73230946439,83528.6544868554,83430.6654227941,83290.4606524064,83548.6463205882,83470.1443489974
2076.043889,1015.75769917028,83531.6798765613,83433.6908125,83293.4860421123,83551.6717102941,83473.1697387032
2076.074368,1018.78318814087,83534.7053655318,83436.7163014706,83296.5115310829,83554.6971992647,83476.1952276738
2076.104846,1021.80857784677,83537.7307552377,83439.7416911765,83299.5369207888,83557.7225889706,83479.2206173797
2076.135325,1024.83406681736,83540.7562442083,83442.7671801471,83302.5624097594,83560.7480779412,83482.2461063503
